ID,FINE_ART_Scholarship _19/FAL,CLASS_19/FAL,ALTCUM_GPA_19_FAL,FINE_ARTS_Scholarship _19/FAL,MAJOR_FIXED_19/FAL,RETURN_BIN_19/FAL,Role_19/FAL,SPORT_19/FAL,Sport_19/FAL,FINE_ART_Scholarship _20/SPR,CLASS_20/SPR,ALTCUM_GPA_20/SPR,FINE_ARTS_Scholarship _20/SPR,MAJOR_FIXED_20/SPR,RETURN_BIN_20/SPR,Role_20/SPR,SPORT_20/SPR,Sport_20/SPR,FINE_ART_Scholarship _20/FAL,CLASS_20/FAL,ALTCUM_GPA_20/FAL,FINE_ARTS_Scholarship _20/FAL,MAJOR_FIXED_20/FAL,RETURN_BIN_20/FAL,Role_20/FAL,SPORT_20/FAL,Sport_20/FAL,FINE_ART_Scholarship _21/SPR,CLASS_21/SPR,ALTCUM_GPA_21/SPR,FINE_ARTS_Scholarship _21/SPR,MAJOR_FIXED_21/SPR,RETURN_BIN_21/SPR,Role_21/SPR,SPORT_21/SPR,Sport_21/SPR,FINE_ART_Scholarship _21/FAL,CLASS_21/FAL,ALTCUM_GPA_21/FAL,FINE_ARTS_Scholarship _21/FAL,MAJOR_FIXED_21/FAL,RETURN_BIN_21/FAL,Role_21/FAL,SPORT_21/FAL,Sport_21/FAL,FINE_ART_Scholarship _22/SPR,CLASS_22/SPR,ALTCUM_GPA_22/SPR,FINE_ARTS_Scholarship _22/SPR,MAJOR_FIXED_22/SPR,RETURN_BIN_22/SPR,Role_22/SPR,SPORT_22/SPR,Sport_22/SPR,FINE_ART_Scholarship _22/FAL,CLASS_22/FAL,ALTCUM_GPA_22/FAL,FINE_ARTS_Scholarship _22/FAL,MAJOR_FIXED_22/FAL,RETURN_BIN_22/FAL,Role_22/FAL,SPORT_22/FAL,Sport_22/FAL,FINE_ART_Scholarship _23/SPR,CLASS_23/SPR,ALTCUM_GPA_23/SPR,FINE_ARTS_Scholarship _23/SPR,MAJOR_FIXED_23/SPR,RETURN_BIN_23/SPR,Role_23/SPR,SPORT_23/SPR,Sport_23/SPR,FINE_ART_Scholarship _23/FAL,CLASS_23/FAL,ALTCUM_GPA_23/FAL,FINE_ARTS_Scholarship _23/FAL,MAJOR_FIXED_23/FAL,RETURN_BIN_23/FAL,Role_23/FAL,SPORT_23/FAL,Sport_23/FAL,FINE_ART_Scholarship _24/SPR,CLASS_24/SPR,ALTCUM_GPA_24/SPR,FINE_ARTS_Scholarship _24/SPR,MAJOR_FIXED_24/SPR,RETURN_BIN_24/SPR,Role_24/SPR,SPORT_24/SPR,Sport_24/SPR,FINE_ART_Scholarship _24/FAL,CLASS_24/FAL,ALTCUM_GPA_24/FAL,FINE_ARTS_Scholarship _24/FAL,MAJOR_FIXED_24/FAL,RETURN_BIN_24/FAL,Role_24/FAL,SPORT_24/FAL,Sport_24/FAL,FINE_ART_Scholarship _25/SPR,CLASS_25/SPR,ALTCUM_GPA_25/SPR,FINE_ARTS_Scholarship _25/SPR,MAJOR_FIXED_25/SPR,RETURN_BIN_25/SPR,Role_25/SPR,SPORT_25/SPR,Sport_25/SPR,ETHNICITY,RACE,RACE2,RACE3,GENDER,BIRTH_DATE,START_TERM,FIRST_GEN,RETURN?,RETURN_BIN,CONDITIONAL_ADMITS,PELL,ADMIT_STATUS,STA_FED_COHORT_GROUP,STATE,GRADS,PRIMARY_MAJOR,Membrshp Start Dt,Membrshp End Dt,years_org,SPORT_COUNT,INSTATE,RETENTION_BIN,INSTATE_BIN,PERSISTANCE_SO_JR_BIN,PERSISTANCE_JR_SR_BIN,ETHNICITY_BIN,RACE_BIN,GENDER_BIN,CONDITIONAL_ADMITS_BIN,FOOTBALL_BIN,FINAL_GPA,ATHLETE_BIN
295619,YES,FR,0,,UND,0,Varsity,ASGS,Shotgun Sports,,SO,3.807,YES,PSY,0,Varsity,ASGS,Shotgun Sports,,SO,3.772,YES,PSY,0,Varsity,ASGS,Shotgun Sports,,JR,3.789,YES,PSY,0,Varsity,ASGS,Shotgun Sports,,JR,3.634,YES,PSY,0,Varsity,ASGS,Shotgun Sports,,SR,3.579,YES,PSY,0,Varsity,ASGS,Shotgun Sports,,SR,3.47,YES,PSY,1,Varsity,ASGS,Shotgun Sports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,M,4/2/2000,19/FAL,NO,Graduated,0,NO,NO,NT,19-20,NE,YES,PSY,9/1/2019,6/1/2023,3.75,1,In State,0,0,0,0,0,0,0,0,0,3.47,1
295741,NO,FR,0,,UND,0,Varsity,AWBB,W Basketball,,FR,3.553,NO,ELED,0,Varsity,AWBB,W Basketball,,SO,3.477,NO,ELED,0,Varsity,AWBB,W Basketball,,SO,3.647,NO,ELED,0,Varsity,AWBB,W Basketball,,JR,3.688,NO,ELED,0,Varsity,AWBB,W Basketball,,SR,3.744,NO,ELED,0,Varsity,AWBB,W Basketball,,SR,3.733,NO,ELED,0,Varsity,AWBB,W Basketball,,SR,3.774,NO,ELED,1,Varsity,AWBB,W Basketball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,F,5/20/2000,19/FAL,NO,Graduated,0,NO,NO,FR,19-20,NE,YES,ELED,8/1/2019,5/1/2021,1.75,1,In State,0,0,0,0,0,0,1,0,0,3.774,1
295777,NO,FR,0,,UND,0,Varsity,AWTR,W Outdoor Track,,SO,3.415,NO,UND,0,Varsity,AWTR,W Outdoor Track,,SO,3.446,NO,UND,0,Varsity,AWTR,W Outdoor Track,,JR,3.6,NO,HSI,0,Varsity,AWTR,W Outdoor Track,,JR,3.711,NO,HSI,0,Varsity,AWTR,W Outdoor Track,,SR,3.708,NO,EXSCI,0,Varsity,AWTR,W Outdoor Track,,SR,3.744,NO,EXSCI,0,Varsity,AWTR,W Outdoor Track,,SR,3.768,NO,EXSCI,1,Varsity,AWTR,W Outdoor Track,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,F,5/31/2001,19/FAL,NO,Graduated,0,NO,NO,FR,19-20,NE,YES,EXSCI,1/1/2020,5/1/2024,4.33,1,In State,0,0,0,0,0,0,1,0,0,3.768,1
300494,NO,FR,0,,UND,0,Varsity,AFBA,Football,,FR,3.327,NO,EGR,0,Varsity,AFBA,Football,,SO,3.244,NO,EGR,0,Varsity,AFBA,Football,,SO,2.977,NO,EGR,0,Varsity,AFBA,Football,,JR,3.128,NO,EGR,0,Varsity,AFBA,Football,,JR,3.193,NO,EGR,0,Varsity,AFBA,Football,,SR,3.058,NO,EGR,0,Varsity,AFBA,Football,,SR,3.121,NO,EGR,1,Varsity,AFBA,Football,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,M,3/1/2001,19/FAL,NO,Graduated,0,NO,NO,FR,19-20,NE,YES,EGR,8/1/2019,6/1/2023,3.84,1,In State,0,0,0,0,0,0,0,0,1,3.121,1
302075,YES,FR,0,,UND,0,Varsity,ASGS,Shotgun Sports,,FR,4,YES,BUS,0,Varsity,ASGS,Shotgun Sports,,SO,3.87,YES,ACC,0,Varsity,ASGS,Shotgun Sports,,SO,3.834,YES,ACC,0,Varsity,ASGS,Shotgun Sports,,JR,3.864,YES,ACC,0,Varsity,ASGS,Shotgun Sports,,SR,3.881,YES,ACC,0,Varsity,ASGS,Shotgun Sports,,SR,3.817,YES,ACC,0,Varsity,ASGS,Shotgun Sports,,SR,3.837,YES,ACC,1,Varsity,ASGS,Shotgun Sports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,M,1/12/2001,19/FAL,NO,Graduated,0,NO,NO,FR,19-20,NE,YES,ACC,9/1/2019,6/1/2023,3.75,1,In State,0,0,0,0,0,0,0,0,0,3.837,1
302502,YES,FR,0,,UND,0,,,,,FR,3.294,YES,CSI,0,,,,,SO,3.341,YES,CSI,0,,,,,SO,3.224,YES,CSI,0,,,,,JR,2.973,YES,CSI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,M,5/26/2001,19/FAL,NO,Left,1,NO,NO,FR,19-20,NE,,CSI,,,,0,In State,0,0,0,1,0,0,0,0,0,2.973,0
303041,NO,FR,0,,UND,0,Varsity,ATEN,M Tennis,,FR,3,NO,BUS,0,Varsity,ATEN,M Tennis,,SO,3.04,NO,BUS,0,Varsity,ATEN,M Tennis,,SO,3.076,NO,BUS,0,Varsity,ATEN,M Tennis,,JR,3.126,NO,BUS,0,Varsity,ATEN,M Tennis,,JR,3.157,NO,BUS,0,Varsity,ATEN,M Tennis,,SR,3.214,NO,BUS,0,Varsity,ATEN,M Tennis,,SR,3.244,NO,BUS,1,Varsity,ATEN,M Tennis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,M,11/16/2000,19/FAL,NO,Graduated,0,NO,NO,FR,19-20,NE,YES,BUS,8/1/2019,6/1/2023,3.84,1,In State,0,0,0,0,0,0,0,0,0,3.244,1
306120,NO,FR,0,,UND,0,Member,ASBL,Softball,,FR,1.933,NO,UND,1,Member,ASBL,Softball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,F,1/9/2001,19/FAL,YES,Left,1,NO,NO,FR,19-20,NE,,UND,8/1/2019,2/20/2020,0.56,1,In State,1,0,,,0,0,1,0,0,1.933,1
306922,NO,FR,0,,UND,0,Varsity,ABSA,Baseball,,SO,3.636,NO,UND,0,Varsity,ABSA,Baseball,,SO,3.596,NO,UND,0,Varsity,ABSA,Baseball,,JR,3.426,NO,UND,0,Varsity,ABSA,Baseball,,JR,3.365,NO,UND,0,Varsity,ABSA,Baseball,,SR,3.341,NO,UND,0,Varsity,ABSA,Baseball,,SR,3.438,NO,HSI,0,Varsity,ABSA,Baseball,,SR,3.466,NO,HSI,1,Varsity,ABSA,Baseball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,M,9/13/2000,19/FAL,NO,Graduated,0,NO,YES,FR,19-20,NE,YES,HSI,9/1/2019,6/1/2023,3.75,1,In State,0,0,0,0,0,0,0,0,0,3.466,1
312075,NO,FR,0,,UND,0,,,,,SO,3.4,NO,IST,0,,,,,SO,3.5,NO,IST,0,,,,,JR,3.62,NO,IST,0,,,,,JR,3.7,NO,IST,0,,,,,SR,3.75,NO,IST,0,,,,,SR,3.749,NO,IST,0,,,,,SR,3.773,NO,IST,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,M,8/11/2001,19/FAL,NO,Graduated,0,NO,NO,FR,19-20,NE,YES,IST,,,,0,In State,0,0,0,0,0,0,0,0,0,3.773,0
312136,NO,FR,0,,UND,0,,,,,FR,3.506,NO,ELED,0,,,,,SO,3.642,NO,ELED,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,F,8/31/2001,19/FAL,NO,Left,1,NO,NO,FR,19-20,NE,,ELED,,,,0,In State,0,0,1,,0,0,1,0,0,3.642,0
359786,NO,FR,0,,UND,0,,,,,FR,2.26,NO,ELED,0,,,,,SO,2.507,NO,ELED,0,,,,,SO,2.927,NO,ELED,0,,,,,JR,2.825,NO,ELED,0,,,,,JR,3.112,NO,ELED,0,,,,,,,,,,,,,,,,,,,,,,,SR,3.16,NO,ELED,0,,,,,SR,3.183,NO,ELED,1,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,F,3/19/2001,19/FAL,NO,Graduated,0,NO,YES,FR,19-20,NE,YES,ELED,,,,0,In State,0,0,0,0,0,0,1,0,0,3.183,0
384255,NO,FR,0,,UND,0,,,,,FR,3.34,NO,ELED,0,,,,,SO,3.524,NO,ELED,0,,,,,SO,3.367,NO,ELED,0,,,,,JR,3.438,NO,ELED,0,,,,,SR,3.483,NO,EDST,0,,,,,SR,3.511,NO,EDST,0,,,,,SR,3.559,NO,ELED,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,F,2/1/2001,19/FAL,NO,Graduated,0,NO,NO,FR,19-20,NE,YES,ELED,,,,0,In State,0,0,0,0,0,0,1,0,0,3.559,0
387160,NO,FR,0,,UND,0,,,,,FR,2.66,NO,UND,0,,,,,FR,2.888,NO,BIO,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,M,5/17/2000,19/FAL,NO,Left,1,NO,NO,FR,19-20,NE,,BIO,,,,0,In State,1,0,,,0,0,0,0,0,2.888,0
390757,YES,FR,0,,UND,0,,,,,SO,3.373,YES,BUS,0,,,,,JR,3.296,YES,BUS,0,,,,,JR,3.142,YES,BUS,0,,,,,SR,3.22,YES,BUS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,M,12/14/2000,19/FAL,NO,Graduated,0,NO,NO,FR,19-20,NE,YES,BUS,,,,0,In State,0,0,0,0,0,0,0,0,0,3.22,0
391413,NO,FR,0,,UND,0,Varsity,ATEF,W Tennis,,SO,3.506,NO,BIOCM,0,Varsity,ATEF,W Tennis,,JR,3.471,NO,BIOCM,0,Varsity,ATEF,W Tennis,,JR,3.64,NO,BIO,0,Varsity,ATEF,W Tennis,,SR,3.711,NO,BIO,0,Varsity,ATEF,W Tennis,,SR,3.711,NO,BIO,0,Varsity,ATEF,W Tennis,,SR,3.766,NO,BIO,0,Varsity,ATEF,W Tennis,,SR,3.783,NO,BIO,1,Varsity,ATEF,W Tennis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,AS,,,F,7/4/2001,19/FAL,NO,Graduated,0,NO,YES,FR,19-20,NE,YES,BIO,8/1/2019,6/1/2023,3.84,1,In State,0,0,0,0,0,1,1,0,0,3.783,1
391716,NO,FR,0,,UND,0,,,,,FR,0.813,NO,ELED,0,,,,,FR,1.69,NO,ELED,0,,,,,SO,1.854,NO,ELED,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIS,,,,F,6/26/2001,19/FAL,NO,Left,1,NO,YES,FR,19-20,NE,,ELED,,,,0,In State,0,0,1,,1,1,1,0,0,1.854,0
391790,NO,FR,3.004,,UND,0,Member,AFBA,Football,,SO,2.814,NO,MTH,0,Member,AFBA,Football,,SO,2.559,NO,MTH,0,Member,AFBA,Football,,JR,2.597,NO,MTH,0,Member,AFBA,Football,,JR,2.546,NO,MTH,0,Member,AFBA,Football,,,,,,,,,,,SR,2.441,NO,MTH,0,Member,AFBA,Football,,SR,2.562,NO,MTH,1,Member,AFBA,Football,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,M,2/4/2000,18/FAL,NO,Graduated,0,NO,NO,FR,18-19,NE,YES,MTH,8/1/2018,5/1/2020,1.75,1,In State,0,0,0,0,0,0,0,0,1,2.562,1
392143,NO,FR,2.031,,BIO,0,,,,,SO,2.708,NO,BIO,0,,,,,SO,2.996,YES,BIO,0,,,,,SO,2.817,YES,SOC,0,,,,,JR,2.844,YES,SOC,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,F,2/12/2000,18/FAL,NO,Left,1,NO,NO,FR,18-19,NE,,SOC,,,,0,In State,0,0,0,1,0,0,1,0,0,2.844,0
392159,NO,FR,3.196,,EGR,0,,,,,SO,2.985,NO,EGR,0,,,,,SO,3.11,NO,EGR,0,,,,,JR,2.932,NO,EGR,0,,,,,SR,2.811,NO,EGR,0,,,,,SR,2.88,NO,EGR,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,F,2/13/2000,18/FAL,NO,Graduated,0,NO,NO,FR,18-19,NV,YES,EGR,,,,0,Out of State,0,1,0,0,0,0,1,0,0,2.88,0
392180,NO,FR,3.35,,UND,0,Member,AFBA,Football,,SO,3.568,NO,SOC,1,Member,AFBA,Football,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,M,12/21/1999,19/SPR,NO,Left,1,NO,YES,TR,,NE,,SOC,2/1/2019,5/1/2021,2.25,1,In State,0,0,,,0,0,0,0,1,3.568,1
392264,NO,FR,1.478,,EVS,0,Member,ABSA,Baseball,,SO,2.273,NO,AGR,1,Member,ABSA,Baseball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,M,2/9/2000,18/FAL,NO,Left,1,NO,YES,FR,18-19,NE,,AGR,8/1/2018,1/1/2020,1.42,1,In State,0,0,1,,0,0,0,0,0,2.273,1
